#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2011 02 13 11 30 00 1 4260.512
2011 02 13 11 45 00 1 4260.552
2011 02 13 12 00 00 1 4260.596
2011 02 13 12 15 00 1 4260.635
2011 02 13 12 30 00 1 4260.673
2011 02 13 12 45 00 1 4260.710
2011 02 13 13 00 00 1 4260.738
2011 02 13 13 15 00 1 4260.762
2011 02 13 13 30 00 1 4260.783
2011 02 13 13 45 00 1 4260.797
2011 02 13 14 00 00 1 4260.804
2011 02 13 14 15 00 1 4260.809
2011 02 13 14 30 00 1 4260.802
2011 02 13 14 45 00 1 4260.791
2011 02 13 15 00 00 1 4260.770
2011 02 13 15 15 00 1 4260.744
2011 02 13 15 30 00 1 4260.711
2011 02 13 15 45 00 1 4260.670
2011 02 13 16 00 00 1 4260.625
2011 02 13 16 15 00 1 4260.572
2011 02 13 16 30 00 1 4260.516
2011 02 13 16 45 00 1 4260.453
2011 02 13 17 00 00 1 4260.384
2011 02 13 17 15 00 1 4260.311
2011 02 13 17 30 00 1 4260.234
2011 02 13 17 45 00 1 4260.156
2011 02 13 18 00 00 1 4260.074
2011 02 13 18 15 00 1 4259.998
2011 02 13 18 30 00 1 4259.916
2011 02 13 18 45 00 1 4259.838
2011 02 13 19 00 00 1 4259.760
2011 02 13 19 15 00 1 4259.683
2011 02 13 19 30 00 1 4259.608
2011 02 13 19 45 00 1 4259.537
2011 02 13 20 00 00 1 4259.473
2011 02 13 20 15 00 1 4259.414
2011 02 13 20 30 00 1 4259.362
2011 02 13 20 45 00 1 4259.316
2011 02 13 21 00 00 1 4259.276
2011 02 13 21 15 00 1 4259.247
2011 02 13 21 30 00 1 4259.223
2011 02 13 21 45 00 1 4259.205
2011 02 13 22 00 00 1 4259.197
2011 02 13 22 15 00 1 4259.199
2011 02 13 22 30 00 1 4259.208
2011 02 13 22 45 00 1 4259.224
2011 02 13 23 00 00 1 4259.249
2011 02 13 23 15 00 1 4259.280
2011 02 13 23 30 00 1 4259.313
2011 02 13 23 45 00 1 4259.356
2011 02 14 00 00 00 1 4259.403
2011 02 14 00 15 00 1 4259.456
2011 02 14 00 30 00 1 4259.507
2011 02 14 00 45 00 1 4259.566
2011 02 14 01 00 00 1 4259.627
2011 02 14 01 15 00 1 4259.686
2011 02 14 01 30 00 1 4259.745
2011 02 14 01 45 00 1 4259.806
2011 02 14 02 00 00 1 4259.863
2011 02 14 02 15 00 1 4259.920
2011 02 14 02 30 00 1 4259.974
2011 02 14 02 45 00 1 4260.026
2011 02 14 03 00 00 1 4260.073
2011 02 14 03 15 00 1 4260.115
2011 02 14 03 30 00 1 4260.151
2011 02 14 03 45 00 1 4260.186
2011 02 14 04 00 00 1 4260.212
2011 02 14 04 15 00 1 4260.233
2011 02 14 04 30 00 1 4260.249
2011 02 14 04 45 00 1 4260.259
2011 02 14 05 00 00 1 4260.267
2011 02 14 05 15 00 1 4260.270
2011 02 14 05 30 00 1 4260.270
2011 02 14 05 45 00 1 4260.264
2011 02 14 06 00 00 1 4260.255
2011 02 14 06 15 00 1 4260.244
2011 02 14 06 30 00 1 4260.227
2011 02 14 06 45 00 1 4260.213
2011 02 14 07 00 00 1 4260.194
2011 02 14 07 15 00 1 4260.177
2011 02 14 07 30 00 1 4260.163
2011 02 14 07 45 00 1 4260.148
2011 02 14 08 00 00 1 4260.135
2011 02 14 08 15 00 1 4260.125
2011 02 14 08 30 00 1 4260.122
2011 02 14 08 45 00 1 4260.116
2011 02 14 09 00 00 1 4260.115
2011 02 14 09 15 00 1 4260.121
2011 02 14 09 30 00 1 4260.130
2011 02 14 09 45 00 1 4260.145
2011 02 14 10 00 00 1 4260.161
2011 02 14 10 15 00 1 4260.183
2011 02 14 10 30 00 1 4260.211
2011 02 14 10 45 00 1 4260.243
2011 02 14 11 00 00 1 4260.278
2011 02 14 11 15 00 1 4260.317
2011 02 14 11 30 00 1 4260.359
2011 02 14 11 45 00 1 4260.403
2011 02 14 12 00 00 1 4260.449
2011 02 14 12 15 00 1 4260.496
2011 02 14 12 30 00 1 4260.547
2011 02 14 12 45 00 1 4260.600
2011 02 14 13 00 00 1 4260.648
2011 02 14 13 15 00 1 4260.696
2011 02 14 13 30 00 1 4260.741
2011 02 14 13 45 00 1 4260.778
2011 02 14 14 00 00 1 4260.817
2011 02 14 14 15 00 1 4260.847
2011 02 14 14 30 00 1 4260.874
2011 02 14 14 45 00 1 4260.888
2011 02 14 15 00 00 1 4260.900
2011 02 14 15 15 00 1 4260.899
2011 02 14 15 30 00 1 4260.897
2011 02 14 15 45 00 1 4260.881
2011 02 14 16 00 00 1 4260.861
2011 02 14 16 15 00 1 4260.830
2011 02 14 16 30 00 1 4260.790
2011 02 14 16 45 00 1 4260.748
2011 02 14 17 00 00 1 4260.693
2011 02 14 17 15 00 1 4260.633
2011 02 14 17 30 00 1 4260.563
2011 02 14 17 45 00 1 4260.490
2011 02 14 18 00 00 1 4260.412
2011 02 14 18 15 00 1 4260.330
2011 02 14 18 30 00 1 4260.242
2011 02 14 18 45 00 1 4260.150
2011 02 14 19 00 00 1 4260.059
2011 02 14 19 15 00 1 4259.963
2011 02 14 19 30 00 1 4259.867
2011 02 14 19 45 00 1 4259.773
2011 02 14 20 00 00 1 4259.681
2011 02 14 20 15 00 1 4259.591
2011 02 14 20 30 00 1 4259.507
2011 02 14 20 45 00 1 4259.429
2011 02 14 21 00 00 1 4259.354
2011 02 14 21 15 00 1 4259.289
2011 02 14 21 30 00 1 4259.231
2011 02 14 21 45 00 1 4259.182
2011 02 14 22 00 00 1 4259.144
2011 02 14 22 15 00 1 4259.114
2011 02 14 22 30 00 1 4259.094
2011 02 14 22 45 00 1 4259.080
2011 02 14 23 00 00 1 4259.079
2011 02 14 23 15 00 1 4259.083
2011 02 14 23 30 00 1 4259.099
2011 02 14 23 45 00 1 4259.123
2011 02 15 00 00 00 1 4259.156
2011 02 15 00 15 00 1 4259.199
2011 02 15 00 30 00 1 4259.250
2011 02 15 00 45 00 1 4259.306
2011 02 15 01 00 00 1 4259.365
2011 02 15 01 15 00 1 4259.430
2011 02 15 01 30 00 1 4259.497
2011 02 15 01 45 00 1 4259.573
2011 02 15 02 00 00 1 4259.643
2011 02 15 02 15 00 1 4259.716
