#YY  MM DD hh mm ss T   HEIGHT
#yr  mo dy hr mn  s -        m
2009 09 04 19 45 00 1 5836.645
2009 09 04 20 00 00 1 5836.625
2009 09 04 20 15 00 1 5836.598
2009 09 04 20 30 00 1 5836.569
2009 09 04 20 45 00 1 5836.530
2009 09 04 21 00 00 1 5836.487
2009 09 04 21 15 00 1 5836.441
2009 09 04 21 30 00 1 5836.392
2009 09 04 21 45 00 1 5836.339
2009 09 04 22 00 00 1 5836.285
2009 09 04 22 15 00 1 5836.230
2009 09 04 22 30 00 1 5836.171
2009 09 04 22 45 00 1 5836.115
2009 09 04 23 00 00 1 5836.060
2009 09 04 23 15 00 1 5836.009
2009 09 04 23 30 00 1 5835.959
2009 09 04 23 45 00 1 5835.912
2009 09 05 00 00 00 1 5835.873
2009 09 05 00 15 00 1 9999.000
2009 09 05 00 30 00 1 9999.000
2009 09 05 00 45 00 1 9999.000
2009 09 05 01 00 00 1 9999.000
2009 09 05 01 15 00 1 5835.765
2009 09 05 01 30 00 1 5835.766
2009 09 05 01 45 00 1 5835.774
2009 09 05 02 00 00 1 5835.788
2009 09 05 02 15 00 1 5835.810
2009 09 05 02 30 00 1 5835.840
2009 09 05 02 45 00 1 5835.874
2009 09 05 03 00 00 1 5835.915
2009 09 05 03 15 00 1 9999.000
2009 09 05 03 30 00 1 9999.000
2009 09 05 03 45 00 1 9999.000
2009 09 05 04 00 00 1 9999.000
2009 09 05 04 15 00 1 9999.000
2009 09 05 04 30 00 1 9999.000
2009 09 05 04 45 00 1 9999.000
2009 09 05 05 00 00 1 9999.000
2009 09 05 05 15 00 1 9999.000
2009 09 05 05 30 00 1 9999.000
2009 09 05 05 45 00 1 9999.000
2009 09 05 06 00 00 1 9999.000
2009 09 05 06 15 00 1 9999.000
2009 09 05 06 30 00 1 9999.000
2009 09 05 06 45 00 1 9999.000
2009 09 05 07 00 00 1 9999.000
2009 09 05 07 15 00 1 9999.000
2009 09 05 07 30 00 1 9999.000
2009 09 05 07 45 00 1 9999.000
2009 09 05 08 00 00 1 9999.000
2009 09 05 08 15 00 1 5836.665
2009 09 05 08 30 00 1 5836.641
2009 09 05 08 45 00 1 5836.609
2009 09 05 09 00 00 1 5836.573
2009 09 05 09 15 00 1 9999.000
2009 09 05 09 30 00 1 9999.000
2009 09 05 09 45 00 1 9999.000
2009 09 05 10 00 00 1 9999.000
2009 09 05 10 15 00 1 9999.000
2009 09 05 10 30 00 1 9999.000
2009 09 05 10 45 00 1 9999.000
2009 09 05 11 00 00 1 9999.000
2009 09 05 11 15 00 1 9999.000
