t,v,s,f,q
2014-04-02 22:30,1.148,0.012,"0,0,0,0",v
2014-04-02 22:36,1.158,0.016,"0,0,0,0",v
2014-04-02 22:42,1.228,0.011,"0,0,0,0",v
2014-04-02 22:48,1.19,0.013,"0,0,0,0",v
2014-04-02 22:54,1.152,0.012,"0,0,0,0",v
2014-04-02 23:00,1.196,0.016,"0,0,0,0",v
2014-04-02 23:06,1.252,0.012,"0,0,0,0",v
2014-04-02 23:12,1.213,0.011,"0,0,0,0",v
2014-04-02 23:18,1.196,0.012,"0,0,0,0",v
2014-04-02 23:24,1.259,0.016,"0,0,0,0",v
2014-04-02 23:30,1.287,0.012,"0,0,0,0",v
2014-04-02 23:36,1.255,0.01,"0,0,0,0",v
2014-04-02 23:42,1.213,0.01,"0,0,0,0",v
2014-04-02 23:48,1.309,0.013,"0,0,0,0",v
2014-04-02 23:54,1.309,0.01,"0,0,0,0",v
2014-04-03 00:00,1.295,0.015,"0,0,0,0",v
2014-04-03 00:06,1.32,0.017,"0,0,0,0",v
2014-04-03 00:12,1.344,0.013,"0,0,0,0",v
2014-04-03 00:18,1.353,0.011,"0,0,0,0",v
2014-04-03 00:24,1.351,0.011,"0,0,0,0",v
2014-04-03 00:30,1.363,0.017,"0,0,0,0",v
2014-04-03 00:36,1.407,0.016,"0,0,0,0",v
2014-04-03 00:42,1.42,0.015,"0,0,0,0",v
2014-04-03 00:48,1.399,0.012,"0,0,0,0",v
2014-04-03 00:54,1.443,0.016,"0,0,0,0",v
2014-04-03 01:00,1.454,0.012,"0,0,0,0",v
2014-04-03 01:06,1.467,0.011,"0,0,0,0",v
2014-04-03 01:12,1.467,0.015,"0,0,0,0",v
2014-04-03 01:18,1.502,0.015,"0,0,0,0",v
2014-04-03 01:24,1.521,0.013,"0,0,0,0",v
2014-04-03 01:30,1.496,0.013,"0,0,0,0",v
2014-04-03 01:36,1.541,0.019,"0,0,0,0",v
2014-04-03 01:42,1.539,0.013,"0,0,0,0",v
2014-04-03 01:48,1.536,0.011,"0,0,0,0",v
2014-04-03 01:54,1.589,0.015,"0,0,0,0",v
2014-04-03 02:00,1.592,0.016,"0,0,0,0",v
2014-04-03 02:06,1.566,0.016,"0,0,0,0",v
2014-04-03 02:12,1.629,0.014,"0,0,0,0",v
2014-04-03 02:18,1.635,0.011,"0,0,0,0",v
2014-04-03 02:24,1.588,0.014,"0,0,0,0",v
2014-04-03 02:30,1.641,0.013,"0,0,0,0",v
2014-04-03 02:36,1.675,0.017,"0,0,0,0",v
2014-04-03 02:42,1.64,0.013,"0,0,0,0",v
2014-04-03 02:48,1.654,0.014,"0,0,0,0",v
2014-04-03 02:54,1.681,0.013,"0,0,0,0",v
2014-04-03 03:00,1.673,0.014,"0,0,0,0",v
2014-04-03 03:06,1.693,0.013,"0,0,0,0",v
2014-04-03 03:12,1.674,0.013,"0,0,0,0",v
2014-04-03 03:18,1.678,0.017,"0,0,0,0",v
2014-04-03 03:24,1.729,0.012,"0,0,0,0",v
2014-04-03 03:30,1.728,0.013,"0,0,0,0",v
2014-04-03 03:36,1.689,0.011,"0,0,0,0",v
2014-04-03 03:42,1.715,0.016,"0,0,0,0",v
2014-04-03 03:48,1.748,0.015,"0,0,0,0",v
2014-04-03 03:54,1.72,0.011,"0,0,0,0",v
2014-04-03 04:00,1.745,0.012,"0,0,0,0",v
2014-04-03 04:06,1.725,0.012,"0,0,0,0",v
2014-04-03 04:12,1.754,0.013,"0,0,0,0",v
2014-04-03 04:18,1.732,0.013,"0,0,0,0",v
2014-04-03 04:24,1.733,0.012,"0,0,0,0",v
2014-04-03 04:30,1.768,0.014,"0,0,0,0",v
2014-04-03 04:36,1.714,0.012,"0,0,0,0",v
2014-04-03 04:42,1.741,0.013,"0,0,0,0",v
2014-04-03 04:48,1.734,0.013,"0,0,0,0",v
2014-04-03 04:54,1.709,0.013,"0,0,0,0",v
2014-04-03 05:00,1.727,0.012,"0,0,0,0",v
2014-04-03 05:06,1.724,0.015,"0,0,0,0",v
2014-04-03 05:12,1.702,0.013,"0,0,0,0",v
2014-04-03 05:18,1.723,0.01,"0,0,0,0",v
2014-04-03 05:24,1.693,0.015,"0,0,0,0",v
2014-04-03 05:30,1.691,0.013,"0,0,0,0",v
2014-04-03 05:36,1.676,0.013,"0,0,0,0",v
2014-04-03 05:42,1.664,0.013,"0,0,0,0",v
2014-04-03 05:48,1.702,0.015,"0,0,0,0",v
2014-04-03 05:54,1.67,0.015,"0,0,0,0",v
2014-04-03 06:00,1.631,0.015,"0,0,0,0",v
2014-04-03 06:06,1.639,0.016,"0,0,0,0",v
2014-04-03 06:12,1.63,0.015,"0,0,0,0",v
2014-04-03 06:18,1.654,0.013,"0,0,0,0",v
2014-04-03 06:24,1.625,0.014,"0,0,0,0",v
2014-04-03 06:30,1.606,0.013,"0,0,0,0",v
2014-04-03 06:36,1.612,0.013,"0,0,0,0",v
2014-04-03 06:42,1.61,0.014,"0,0,0,0",v
2014-04-03 06:48,1.585,0.016,"0,0,0,0",v
2014-04-03 06:54,1.538,0.015,"0,0,0,0",v
2014-04-03 07:00,1.59,0.017,"0,0,0,0",v
2014-04-03 07:06,1.565,0.015,"0,0,0,0",v
2014-04-03 07:12,1.535,0.014,"0,0,0,0",v
2014-04-03 07:18,1.545,0.01,"0,0,0,0",v
2014-04-03 07:24,1.558,0.014,"0,0,0,0",v
2014-04-03 07:30,1.488,0.017,"0,0,0,0",v
2014-04-03 07:36,1.489,0.02,"0,0,0,0",v
2014-04-03 07:42,1.516,0.015,"0,0,0,0",v
2014-04-03 07:48,1.498,0.013,"0,0,0,0",v
2014-04-03 07:54,1.461,0.013,"0,0,0,0",v
2014-04-03 08:00,1.491,0.013,"0,0,0,0",v
2014-04-03 08:06,1.481,0.011,"0,0,0,0",v
2014-04-03 08:12,1.444,0.013,"0,0,0,0",v
2014-04-03 08:18,1.426,0.012,"0,0,0,0",v
2014-04-03 08:24,1.407,0.011,"0,0,0,0",v
2014-04-03 08:30,1.421,0.011,"0,0,0,0",v
2014-04-03 08:36,1.397,0.014,"0,0,0,0",v
2014-04-03 08:42,1.37,0.014,"0,0,0,0",v
2014-04-03 08:48,1.373,0.018,"0,0,0,0",v
2014-04-03 08:54,1.376,0.013,"0,0,0,0",v
2014-04-03 09:00,1.352,0.013,"0,0,0,0",v
2014-04-03 09:06,1.349,0.013,"0,0,0,0",v
2014-04-03 09:12,1.321,0.014,"0,0,0,0",v
2014-04-03 09:18,1.3,0.01,"0,0,0,0",v
2014-04-03 09:24,1.299,0.011,"0,0,0,0",v
2014-04-03 09:30,1.311,0.015,"0,0,0,0",v
2014-04-03 09:36,1.267,0.01,"0,0,0,0",v
2014-04-03 09:42,1.289,0.011,"0,0,0,0",v
2014-04-03 09:48,1.303,0.014,"0,0,0,0",v
2014-04-03 09:54,1.283,0.012,"0,0,0,0",v
2014-04-03 10:00,1.247,0.011,"0,0,0,0",v
2014-04-03 10:06,1.276,0.01,"0,0,0,0",v
2014-04-03 10:12,1.271,0.015,"0,0,0,0",v
2014-04-03 10:18,1.212,0.0,"0,0,0,0",v
2014-04-03 10:24,1.219,0.017,"0,0,0,0",v
2014-04-03 10:30,1.271,0.013,"0,0,0,0",v
2014-04-03 10:36,1.24,0.013,"0,0,0,0",v
2014-04-03 10:42,1.192,0.013,"0,0,0,0",v
2014-04-03 10:48,1.229,0.015,"0,0,0,0",v
2014-04-03 10:54,1.235,0.011,"0,0,0,0",v
2014-04-03 11:00,1.218,0.013,"0,0,0,0",v
2014-04-03 11:06,1.19,0.01,"0,0,0,0",v
2014-04-03 11:12,1.207,0.012,"0,0,0,0",v
2014-04-03 11:18,1.201,0.012,"0,0,0,0",v
2014-04-03 11:24,1.206,0.012,"0,0,0,0",v
2014-04-03 11:30,1.186,0.014,"0,0,0,0",v
2014-04-03 11:36,1.216,0.012,"0,0,0,0",v
2014-04-03 11:42,1.211,0.013,"0,0,0,0",v
2014-04-03 11:48,1.205,0.011,"0,0,0,0",v
2014-04-03 11:54,1.207,0.015,"0,0,0,0",v
2014-04-03 12:00,1.216,0.011,"0,0,0,0",v
2014-04-03 12:06,1.239,0.013,"0,0,0,0",v
2014-04-03 12:12,1.185,0.014,"0,0,0,0",v
2014-04-03 12:18,1.212,0.015,"0,0,0,0",v
2014-04-03 12:24,1.254,0.013,"0,0,0,0",v
2014-04-03 12:30,1.272,0.014,"0,0,0,0",v
2014-04-03 12:36,1.224,0.012,"0,0,0,0",v
2014-04-03 12:42,1.242,0.014,"0,0,0,0",v
2014-04-03 12:48,1.273,0.014,"0,0,0,0",v
2014-04-03 12:54,1.267,0.013,"0,0,0,0",v
2014-04-03 13:00,1.254,0.012,"0,0,0,0",v
2014-04-03 13:06,1.261,0.015,"0,0,0,0",v
2014-04-03 13:12,1.269,0.013,"0,0,0,0",v
2014-04-03 13:18,1.265,0.012,"0,0,0,0",v
2014-04-03 13:24,1.292,0.012,"0,0,0,0",v
2014-04-03 13:30,1.281,0.016,"0,0,0,0",v
2014-04-03 13:36,1.28,0.011,"0,0,0,0",v
2014-04-03 13:42,1.287,0.013,"0,0,0,0",v
2014-04-03 13:48,1.299,0.016,"0,0,0,0",v
2014-04-03 13:54,1.299,0.013,"0,0,0,0",v
2014-04-03 14:00,1.299,0.012,"0,0,0,0",v
2014-04-03 14:06,1.312,0.014,"0,0,0,0",v
2014-04-03 14:12,1.327,0.017,"0,0,0,0",v
2014-04-03 14:18,1.358,0.011,"0,0,0,0",v
2014-04-03 14:24,1.337,0.014,"0,0,0,0",v
2014-04-03 14:30,1.34,0.014,"0,0,0,0",v
2014-04-03 14:36,1.361,0.01,"0,0,0,0",v
2014-04-03 14:42,1.374,0.011,"0,0,0,0",v
2014-04-03 14:48,1.359,0.012,"0,0,0,0",v
2014-04-03 14:54,1.383,0.013,"0,0,0,0",v
2014-04-03 15:00,1.376,0.012,"0,0,0,0",v
2014-04-03 15:06,1.415,0.011,"0,0,0,0",v
2014-04-03 15:12,1.41,0.013,"0,0,0,0",v
2014-04-03 15:18,1.385,0.013,"0,0,0,0",v
2014-04-03 15:24,1.409,0.017,"0,0,0,0",v
2014-04-03 15:30,1.411,0.012,"0,0,0,0",v
2014-04-03 15:36,1.42,0.015,"0,0,0,0",v
2014-04-03 15:42,1.41,0.013,"0,0,0,0",v
2014-04-03 15:48,1.398,0.012,"0,0,0,0",v
2014-04-03 15:54,1.44,0.016,"0,0,0,0",v
2014-04-03 16:00,1.44,0.014,"0,0,0,0",v
2014-04-03 16:06,1.416,0.013,"0,0,0,0",v
2014-04-03 16:12,1.433,0.012,"0,0,0,0",v
2014-04-03 16:18,1.447,0.012,"0,0,0,0",v
2014-04-03 16:24,1.434,0.012,"0,0,0,0",v
2014-04-03 16:30,1.429,0.012,"0,0,0,0",v
2014-04-03 16:36,1.432,0.018,"0,0,0,0",v
2014-04-03 16:42,1.439,0.012,"0,0,0,0",v
2014-04-03 16:48,1.417,0.016,"0,0,0,0",v
2014-04-03 16:54,1.408,0.014,"0,0,0,0",v
2014-04-03 17:00,1.438,0.012,"0,0,0,0",v
2014-04-03 17:06,1.425,0.016,"0,0,0,0",v
2014-04-03 17:12,1.391,0.012,"0,0,0,0",v
2014-04-03 17:18,1.417,0.013,"0,0,0,0",v
2014-04-03 17:24,1.43,0.015,"0,0,0,0",v
2014-04-03 17:30,1.395,0.014,"0,0,0,0",v
2014-04-03 17:36,1.353,0.012,"0,0,0,0",v
2014-04-03 17:42,1.387,0.015,"0,0,0,0",v
2014-04-03 17:48,1.421,0.011,"0,0,0,0",v
2014-04-03 17:54,1.377,0.016,"0,0,0,0",v
2014-04-03 18:00,1.355,0.012,"0,0,0,0",v
2014-04-03 18:06,1.392,0.016,"0,0,0,0",v
2014-04-03 18:12,1.369,0.01,"0,0,0,0",v
2014-04-03 18:18,1.339,0.013,"0,0,0,0",v
2014-04-03 18:24,1.339,0.012,"0,0,0,0",v
2014-04-03 18:30,1.355,0.012,"0,0,0,0",v
2014-04-03 18:36,1.338,0.014,"0,0,0,0",v
2014-04-03 18:42,1.312,0.013,"0,0,0,0",v
2014-04-03 18:48,1.332,0.015,"0,0,0,0",v
2014-04-03 18:54,1.335,0.014,"0,0,0,0",v
2014-04-03 19:00,1.293,0.014,"0,0,0,0",v
2014-04-03 19:06,1.289,0.013,"0,0,0,0",v
2014-04-03 19:12,1.316,0.016,"0,0,0,0",v
2014-04-03 19:18,1.277,0.013,"0,0,0,0",v
2014-04-03 19:24,1.255,0.01,"0,0,0,0",v
2014-04-03 19:30,1.286,0.012,"0,0,0,0",v
2014-04-03 19:36,1.279,0.01,"0,0,0,0",v
2014-04-03 19:42,1.241,0.013,"0,0,0,0",v
2014-04-03 19:48,1.236,0.014,"0,0,0,0",v
2014-04-03 19:54,1.266,0.013,"0,0,0,0",v
2014-04-03 20:00,1.245,0.019,"0,0,0,0",v
2014-04-03 20:06,1.208,0.011,"0,0,0,0",v
2014-04-03 20:12,1.226,0.012,"0,0,0,0",v
2014-04-03 20:18,1.238,0.011,"0,0,0,0",v
2014-04-03 20:24,1.204,0.013,"0,0,0,0",v
2014-04-03 20:30,1.201,0.012,"0,0,0,0",v
2014-04-03 20:36,1.204,0.013,"0,0,0,0",v
2014-04-03 20:42,1.222,0.011,"0,0,0,0",v
2014-04-03 20:48,1.217,0.011,"0,0,0,0",v
2014-04-03 20:54,1.192,0.012,"0,0,0,0",v
2014-04-03 21:00,1.199,0.012,"0,0,0,0",v
2014-04-03 21:06,1.196,0.014,"0,0,0,0",v
2014-04-03 21:12,1.163,0.015,"0,0,0,0",v
2014-04-03 21:18,1.172,0.015,"0,0,0,0",v
2014-04-03 21:24,1.188,0.014,"0,0,0,0",v
2014-04-03 21:30,1.177,0.013,"0,0,0,0",v
2014-04-03 21:36,1.165,0.014,"0,0,0,0",v
2014-04-03 21:42,1.182,0.016,"0,0,0,0",v
2014-04-03 21:48,1.178,0.013,"0,0,0,0",v
2014-04-03 21:54,1.159,0.014,"0,0,0,0",v
2014-04-03 22:00,1.155,0.015,"0,0,0,0",v
2014-04-03 22:06,1.185,0.012,"0,0,0,0",v
2014-04-03 22:12,1.168,0.013,"0,0,0,0",v
2014-04-03 22:18,1.155,0.015,"0,0,0,0",v
2014-04-03 22:24,1.168,0.016,"0,0,0,0",v
2014-04-03 22:30,1.177,0.015,"0,0,0,0",v
2014-04-03 22:36,1.186,0.014,"0,0,0,0",v
2014-04-03 22:42,1.17,0.012,"0,0,0,0",v
2014-04-03 22:48,1.166,0.013,"0,0,0,0",v
2014-04-03 22:54,1.171,0.015,"0,0,0,0",v
2014-04-03 23:00,1.172,0.011,"0,0,0,0",v
2014-04-03 23:06,1.176,0.013,"0,0,0,0",v
2014-04-03 23:12,1.195,0.013,"0,0,0,0",v
2014-04-03 23:18,1.195,0.017,"0,0,0,0",v
2014-04-03 23:24,1.185,0.011,"0,0,0,0",v
2014-04-03 23:30,1.232,0.012,"0,0,0,0",v
2014-04-03 23:36,1.224,0.011,"0,0,0,0",v
2014-04-03 23:42,1.211,0.011,"0,0,0,0",v
2014-04-03 23:48,1.216,0.015,"0,0,0,0",v
2014-04-03 23:54,1.251,0.012,"0,0,0,0",v
