t,v,s,f,q
2014-04-02 22:36,1.242,0.022,"0,0,1,0",v
2014-04-02 22:42,1.352,0.031,"0,0,0,0",v
2014-04-02 22:48,1.393,0.025,"0,0,0,0",v
2014-04-02 22:54,1.316,0.02,"0,0,0,0",v
2014-04-02 23:00,1.379,0.021,"0,0,1,0",v
2014-04-02 23:06,1.328,0.021,"0,0,1,0",v
2014-04-02 23:12,1.471,0.026,"0,0,1,0",v
2014-04-02 23:18,1.378,0.032,"0,0,1,0",v
2014-04-02 23:24,1.48,0.047,"0,0,1,0",v
2014-04-02 23:30,1.477,0.049,"0,0,1,0",v
2014-04-02 23:36,1.326,0.026,"0,0,0,0",v
2014-04-02 23:42,1.586,0.04,"0,0,1,0",v
2014-04-02 23:48,1.602,0.042,"0,0,1,0",v
2014-04-02 23:54,1.413,0.021,"0,0,0,0",v
2014-04-03 00:00,1.561,0.038,"0,0,1,0",v
2014-04-03 00:06,1.565,0.025,"0,0,1,0",v
2014-04-03 00:12,1.602,0.029,"0,0,0,0",v
2014-04-03 00:18,1.574,0.027,"0,0,0,0",v
2014-04-03 00:24,1.631,0.039,"0,0,0,0",v
2014-04-03 00:30,1.651,0.033,"0,0,0,0",v
2014-04-03 00:36,1.585,0.026,"0,0,0,0",v
2014-04-03 00:42,1.726,0.024,"0,0,1,0",v
2014-04-03 00:48,1.685,0.029,"0,0,1,0",v
2014-04-03 00:54,1.658,0.029,"0,0,0,0",v
2014-04-03 01:00,1.768,0.022,"0,0,0,0",v
2014-04-03 01:06,1.663,0.026,"0,0,1,0",v
2014-04-03 01:12,1.777,0.038,"0,0,1,0",v
2014-04-03 01:18,1.813,0.035,"0,0,1,0",v
2014-04-03 01:24,1.706,0.024,"0,0,0,0",v
2014-04-03 01:30,1.818,0.024,"0,0,1,0",v
2014-04-03 01:36,1.834,0.022,"0,0,1,0",v
2014-04-03 01:42,1.785,0.027,"0,0,0,0",v
2014-04-03 01:48,1.787,0.028,"0,0,0,0",v
2014-04-03 01:54,1.913,0.024,"0,0,0,0",v
2014-04-03 02:00,1.86,0.03,"0,0,1,0",v
2014-04-03 02:06,1.795,0.024,"0,0,0,0",v
2014-04-03 02:12,1.908,0.027,"0,0,0,0",v
2014-04-03 02:18,1.892,0.027,"0,0,1,0",v
2014-04-03 02:24,1.891,0.025,"0,0,0,0",v
2014-04-03 02:30,1.893,0.023,"0,0,0,0",v
2014-04-03 02:36,1.865,0.026,"0,0,0,0",v
2014-04-03 02:42,1.937,0.022,"0,0,0,0",v
2014-04-03 02:48,1.894,0.023,"0,0,0,0",v
2014-04-03 02:54,1.915,0.03,"0,0,0,0",v
2014-04-03 03:00,1.961,0.023,"0,0,0,0",v
2014-04-03 03:06,1.853,0.024,"0,0,0,0",v
2014-04-03 03:12,1.932,0.03,"0,0,1,0",v
2014-04-03 03:18,1.993,0.026,"0,0,0,0",v
2014-04-03 03:24,1.899,0.023,"0,0,0,0",v
2014-04-03 03:30,1.913,0.024,"0,0,1,0",v
2014-04-03 03:36,1.915,0.02,"0,0,0,0",v
2014-04-03 03:42,1.916,0.022,"0,0,0,0",v
2014-04-03 03:48,1.964,0.025,"0,0,0,0",v
2014-04-03 03:54,1.94,0.026,"0,0,0,0",v
2014-04-03 04:00,1.855,0.02,"0,0,0,0",v
2014-04-03 04:06,1.88,0.023,"0,0,0,0",v
2014-04-03 04:12,1.962,0.026,"0,0,0,0",v
2014-04-03 04:18,1.949,0.041,"0,0,0,0",v
2014-04-03 04:24,1.817,0.023,"0,0,0,0",v
2014-04-03 04:30,1.922,0.021,"0,0,1,0",v
2014-04-03 04:36,1.879,0.025,"0,0,1,0",v
2014-04-03 04:42,1.833,0.022,"0,0,0,0",v
2014-04-03 04:48,1.948,0.022,"0,0,0,0",v
2014-04-03 04:54,1.811,0.041,"0,0,1,0",v
2014-04-03 05:00,1.728,0.032,"0,0,1,0",v
2014-04-03 05:06,1.954,0.026,"0,0,1,0",v
2014-04-03 05:12,1.843,0.04,"0,0,1,0",v
2014-04-03 05:18,1.739,0.021,"0,0,1,0",v
2014-04-03 05:24,1.829,0.022,"0,0,0,0",v
2014-04-03 05:30,1.756,0.029,"0,0,1,0",v
2014-04-03 05:36,1.819,0.026,"0,0,1,0",v
2014-04-03 05:42,1.752,0.034,"0,0,1,0",v
2014-04-03 05:48,1.729,0.027,"0,0,0,0",v
2014-04-03 05:54,1.75,0.025,"0,0,0,0",v
2014-04-03 06:00,1.701,0.02,"0,0,0,0",v
2014-04-03 06:06,1.721,0.023,"0,0,0,0",v
2014-04-03 06:12,1.701,0.022,"0,0,0,0",v
2014-04-03 06:18,1.678,0.0,"1,0,0,0",v
2014-04-03 06:24,1.663,0.0,"1,0,0,0",v
2014-04-03 06:30,1.649,0.0,"1,0,0,0",v
2014-04-03 06:36,1.635,0.0,"1,0,0,0",v
2014-04-03 06:42,1.621,0.0,"1,0,0,0",v
2014-04-03 06:48,1.608,0.0,"1,0,0,0",v
2014-04-03 06:54,1.596,0.0,"1,0,0,0",v
2014-04-03 07:00,1.584,0.0,"1,0,0,0",v
2014-04-03 07:06,1.573,0.0,"1,0,0,0",v
2014-04-03 07:12,1.526,0.0,"0,0,0,0",v
2014-04-03 07:18,1.602,0.022,"0,0,0,0",v
2014-04-03 07:24,1.525,0.023,"0,0,1,0",v
2014-04-03 07:30,1.558,0.023,"0,0,1,0",v
2014-04-03 07:36,1.518,0.021,"0,0,0,0",v
2014-04-03 07:42,1.509,0.023,"0,0,0,0",v
2014-04-03 07:48,1.49,0.021,"0,0,0,0",v
2014-04-03 07:54,1.526,0.023,"0,0,0,0",v
2014-04-03 08:00,1.48,0.025,"0,0,0,0",v
2014-04-03 08:06,1.468,0.022,"0,0,0,0",v
2014-04-03 08:12,1.451,0.027,"0,0,0,0",v
2014-04-03 08:18,1.457,0.026,"0,0,0,0",v
2014-04-03 08:24,1.477,0.025,"0,0,0,0",v
2014-04-03 08:30,1.464,0.0,"1,0,0,0",v
2014-04-03 08:36,1.45,0.0,"0,0,0,0",v
2014-04-03 08:42,1.388,0.02,"0,0,0,0",v
2014-04-03 08:48,1.411,0.0,"1,0,0,0",v
2014-04-03 08:54,1.434,0.0,"0,0,0,0",v
2014-04-03 09:00,1.353,0.021,"0,0,0,0",v
2014-04-03 09:06,1.447,0.027,"0,0,1,0",v
2014-04-03 09:12,1.434,0.028,"0,0,1,0",v
2014-04-03 09:18,1.371,0.02,"0,0,0,0",v
2014-04-03 09:24,1.425,0.02,"0,0,0,0",v
2014-04-03 09:30,1.386,0.03,"0,0,0,0",v
2014-04-03 09:36,1.327,0.025,"0,0,0,0",v
2014-04-03 09:42,1.451,0.022,"0,0,0,0",v
2014-04-03 09:48,1.332,0.028,"0,0,1,0",v
2014-04-03 09:54,1.414,0.033,"0,0,1,0",v
2014-04-03 10:00,1.421,0.027,"0,0,1,0",v
2014-04-03 10:06,1.336,0.022,"0,0,0,0",v
2014-04-03 10:12,1.371,0.02,"0,0,0,0",v
2014-04-03 10:18,1.422,0.027,"0,0,0,0",v
2014-04-03 10:24,1.437,0.029,"0,0,0,0",v
2014-04-03 10:30,1.32,0.023,"0,0,0,0",v
2014-04-03 10:36,1.429,0.025,"0,0,1,0",v
2014-04-03 10:42,1.391,0.03,"0,0,1,0",v
2014-04-03 10:48,1.348,0.022,"0,0,0,0",v
2014-04-03 10:54,1.46,0.025,"0,0,0,0",v
2014-04-03 11:00,1.412,0.031,"0,0,1,0",v
2014-04-03 11:06,1.332,0.026,"0,0,0,0",v
2014-04-03 11:12,1.499,0.027,"0,0,1,0",v
2014-04-03 11:18,1.403,0.036,"0,0,1,0",v
2014-04-03 11:24,1.386,0.03,"0,0,1,0",v
2014-04-03 11:30,1.469,0.023,"0,0,0,0",v
2014-04-03 11:36,1.42,0.02,"0,0,0,0",v
2014-04-03 11:42,1.445,0.024,"0,0,0,0",v
2014-04-03 11:48,1.489,0.024,"0,0,0,0",v
2014-04-03 11:54,1.459,0.024,"0,0,0,0",v
2014-04-03 12:00,1.453,0.023,"0,0,0,0",v
2014-04-03 12:06,1.503,0.021,"0,0,0,0",v
2014-04-03 12:12,1.429,0.019,"0,0,0,0",v
2014-04-03 12:18,1.516,0.032,"0,0,1,0",v
2014-04-03 12:24,1.573,0.025,"0,0,0,0",v
2014-04-03 12:30,1.46,0.022,"0,0,0,0",v
2014-04-03 12:36,1.496,0.026,"0,0,1,0",v
2014-04-03 12:42,1.557,0.025,"0,0,0,0",v
2014-04-03 12:48,1.552,0.022,"0,0,0,0",v
2014-04-03 12:54,1.546,0.025,"0,0,0,0",v
2014-04-03 13:00,1.539,0.023,"0,0,0,0",v
2014-04-03 13:06,1.565,0.023,"0,0,0,0",v
2014-04-03 13:12,1.597,0.025,"0,0,0,0",v
2014-04-03 13:18,1.583,0.024,"0,0,0,0",v
2014-04-03 13:24,1.534,0.023,"0,0,0,0",v
2014-04-03 13:30,1.625,0.029,"0,0,0,0",v
2014-04-03 13:36,1.603,0.034,"0,0,1,0",v
2014-04-03 13:42,1.563,0.028,"0,0,0,0",v
2014-04-03 13:48,1.619,0.026,"0,0,0,0",v
2014-04-03 13:54,1.601,0.023,"0,0,0,0",v
2014-04-03 14:00,1.567,0.98,"0,0,0,0",v
2014-04-03 14:06,1.6,0.025,"0,0,0,0",v
2014-04-03 14:12,1.584,0.029,"0,0,0,0",v
2014-04-03 14:18,1.658,0.023,"0,0,0,0",v
2014-04-03 14:24,1.601,0.024,"0,0,0,0",v
2014-04-03 14:30,1.642,0.027,"0,0,0,0",v
2014-04-03 14:36,1.628,0.024,"0,0,0,0",v
2014-04-03 14:42,1.608,0.022,"0,0,0,0",v
2014-04-03 14:48,1.612,0.029,"0,0,0,0",v
2014-04-03 14:54,1.701,0.027,"0,0,0,0",v
2014-04-03 15:00,1.604,0.029,"0,0,1,0",v
2014-04-03 15:06,1.638,0.029,"0,0,1,0",v
2014-04-03 15:12,1.607,0.033,"0,0,0,0",v
2014-04-03 15:18,1.635,0.037,"0,0,0,0",v
2014-04-03 15:24,1.712,0.026,"0,0,0,0",v
2014-04-03 15:30,1.582,0.029,"0,0,1,0",v
2014-04-03 15:36,1.583,0.027,"0,0,1,0",v
2014-04-03 15:42,1.644,0.024,"0,0,0,0",v
2014-04-03 15:48,1.614,0.021,"0,0,0,0",v
2014-04-03 15:54,1.66,0.023,"0,0,0,0",v
2014-04-03 16:00,1.586,0.03,"0,0,0,0",v
2014-04-03 16:06,1.55,0.027,"0,0,0,0",v
2014-04-03 16:12,1.597,0.024,"0,0,0,0",v
2014-04-03 16:18,1.587,0.024,"0,0,0,0",v
2014-04-03 16:24,1.624,0.029,"0,0,0,0",v
2014-04-03 16:30,1.552,0.029,"0,0,0,0",v
2014-04-03 16:36,1.548,0.024,"0,0,0,0",v
2014-04-03 16:42,1.537,0.028,"0,0,0,0",v
2014-04-03 16:48,1.559,0.026,"0,0,0,0",v
2014-04-03 16:54,1.601,0.026,"0,0,0,0",v
2014-04-03 17:00,1.44,0.028,"0,0,0,0",v
2014-04-03 17:06,1.566,0.038,"0,0,1,0",v
2014-04-03 17:12,1.512,0.045,"0,0,1,0",v
2014-04-03 17:18,1.455,0.031,"0,0,0,0",v
2014-04-03 17:24,1.538,0.031,"0,0,0,0",v
2014-04-03 17:30,1.451,0.029,"0,0,1,0",v
2014-04-03 17:36,1.526,0.029,"0,0,1,0",v
2014-04-03 17:42,1.384,0.03,"0,0,1,0",v
2014-04-03 17:48,1.428,0.032,"0,0,1,0",v
2014-04-03 17:54,1.528,0.029,"0,0,0,0",v
2014-04-03 18:00,1.422,0.037,"0,0,1,0",v
2014-04-03 18:06,1.352,0.032,"0,0,0,0",v
2014-04-03 18:12,1.359,0.026,"0,0,0,0",v
2014-04-03 18:18,1.473,0.032,"0,0,0,0",v
2014-04-03 18:24,1.406,0.043,"0,0,1,0",v
2014-04-03 18:30,1.288,0.03,"0,0,0,0",v
2014-04-03 18:36,1.394,0.028,"0,0,1,0",v
2014-04-03 18:42,1.29,0.03,"0,0,1,0",v
2014-04-03 18:48,1.352,0.034,"0,0,1,0",v
2014-04-03 18:54,1.377,0.031,"0,0,0,0",v
2014-04-03 19:00,1.278,0.032,"0,0,0,0",v
2014-04-03 19:06,1.279,0.027,"0,0,0,0",v
2014-04-03 19:12,1.32,0.027,"0,0,0,0",v
2014-04-03 19:18,1.243,0.026,"0,0,0,0",v
2014-04-03 19:24,1.269,0.036,"0,0,0,0",v
2014-04-03 19:30,1.31,0.024,"0,0,0,0",v
2014-04-03 19:36,1.229,0.028,"0,0,0,0",v
2014-04-03 19:42,1.208,0.028,"0,0,0,0",v
2014-04-03 19:48,1.255,0.027,"0,0,0,0",v
2014-04-03 19:54,1.25,0.038,"0,0,0,0",v
2014-04-03 20:00,1.148,0.024,"0,0,0,0",v
2014-04-03 20:06,1.269,0.033,"0,0,1,0",v
2014-04-03 20:12,1.218,0.035,"0,0,1,0",v
2014-04-03 20:18,1.143,0.031,"0,0,0,0",v
2014-04-03 20:24,1.237,0.027,"0,0,0,0",v
2014-04-03 20:30,1.197,0.031,"0,0,1,0",v
2014-04-03 20:36,1.162,0.032,"0,0,0,0",v
2014-04-03 20:42,1.234,0.028,"0,0,0,0",v
2014-04-03 20:48,1.148,0.027,"0,0,1,0",v
2014-04-03 20:54,1.173,0.032,"0,0,1,0",v
2014-04-03 21:00,1.201,0.028,"0,0,0,0",v
2014-04-03 21:06,1.236,0.034,"0,0,0,0",v
2014-04-03 21:12,1.146,0.029,"0,0,0,0",v
2014-04-03 21:18,1.169,0.038,"0,0,0,0",v
2014-04-03 21:24,1.201,0.028,"0,0,0,0",v
2014-04-03 21:30,1.202,0.031,"0,0,0,0",v
2014-04-03 21:36,1.237,0.025,"0,0,0,0",v
2014-04-03 21:42,1.16,0.042,"0,0,0,0",v
2014-04-03 21:48,1.185,0.043,"0,0,0,0",v
2014-04-03 21:54,1.245,0.033,"0,0,0,0",v
2014-04-03 22:00,1.19,0.028,"0,0,0,0",v
2014-04-03 22:06,1.261,0.033,"0,0,0,0",v
2014-04-03 22:12,1.225,0.026,"0,0,0,0",v
2014-04-03 22:18,1.223,0.027,"0,0,0,0",v
2014-04-03 22:24,1.221,0.027,"0,0,0,0",v
2014-04-03 22:30,1.298,0.031,"0,0,0,0",v
2014-04-03 22:36,1.282,0.034,"0,0,0,0",v
2014-04-03 22:42,1.225,0.032,"0,0,0,0",v
2014-04-03 22:48,1.28,0.032,"0,0,0,0",v
2014-04-03 22:54,1.319,0.031,"0,0,0,0",v
2014-04-03 23:00,1.325,0.028,"0,0,0,0",v
2014-04-03 23:06,1.247,0.031,"0,0,0,0",v
2014-04-03 23:12,1.374,0.04,"0,0,1,0",v
2014-04-03 23:18,1.394,0.041,"0,0,1,0",v
2014-04-03 23:24,1.267,0.026,"0,0,0,0",v
2014-04-03 23:30,1.388,0.034,"0,0,1,0",v
2014-04-03 23:36,1.382,0.032,"0,0,1,0",v
2014-04-03 23:42,1.42,0.03,"0,0,0,0",v
2014-04-03 23:48,1.371,0.03,"0,0,0,0",v
2014-04-03 23:54,1.391,0.031,"0,0,0,0",v
