t,v,s,f,q
2010-02-28 22:42,1.877,0.017,"0,0,0,0",v
2010-02-28 22:48,1.859,0.033,"0,0,0,0",v
2010-02-28 22:54,1.587,0.063,"0,0,0,0",v
2010-02-28 23:00,1.315,0.026,"0,0,0,0",v
2010-02-28 23:06,1.726,0.066,"0,0,1,0",v
2010-02-28 23:12,1.714,0.041,"0,0,1,0",v
2010-02-28 23:18,1.684,0.016,"0,0,0,0",v
2010-02-28 23:24,1.741,0.018,"0,0,0,0",v
2010-02-28 23:30,1.652,0.052,"0,0,0,0",v
2010-02-28 23:36,1.229,0.057,"0,0,0,0",v
2010-02-28 23:42,1.115,0.076,"0,0,1,0",v
2010-02-28 23:48,1.789,0.036,"0,0,1,0",v
2010-02-28 23:54,1.413,0.098,"0,0,1,0",v
