t,v,s,f,q
2010-02-28 22:36,1.183,0.02,"0,0,0,0",v
2010-02-28 22:42,1.198,0.017,"0,0,0,0",v
2010-02-28 22:48,1.23,0.011,"0,0,0,0",v
2010-02-28 22:54,1.19,0.012,"0,0,0,0",v
2010-02-28 23:00,1.164,0.011,"0,0,0,0",v
2010-02-28 23:06,1.201,0.022,"0,0,0,0",v
2010-02-28 23:12,1.299,0.011,"0,0,0,0",v
2010-02-28 23:18,1.224,0.017,"0,0,0,0",v
2010-02-28 23:24,1.209,0.015,"0,0,0,0",v
2010-02-28 23:30,1.286,0.016,"0,0,0,0",v
2010-02-28 23:36,1.285,0.014,"0,0,0,0",v
2010-02-28 23:42,1.318,0.019,"0,0,0,0",v
2010-02-28 23:48,1.343,0.015,"0,0,0,0",v
2010-02-28 23:54,1.355,0.015,"0,0,0,0",v
