t,v,s,f,q
2009-09-30 22:36,1.836,0.04,"0,0,0,0",v
2009-09-30 22:42,1.812,0.035,"0,0,0,0",v
2009-09-30 22:48,1.884,0.034,"0,0,0,0",v
2009-09-30 22:54,1.822,0.037,"0,0,0,0",v
2009-09-30 23:00,1.852,0.038,"0,0,0,0",v
2009-09-30 23:06,1.859,0.034,"0,0,0,0",v
2009-09-30 23:12,1.831,0.034,"0,0,0,0",v
2009-09-30 23:18,1.835,0.031,"0,0,0,0",v
2009-09-30 23:24,1.867,0.033,"0,0,0,0",v
2009-09-30 23:30,1.789,0.033,"0,0,0,0",v
2009-09-30 23:36,1.927,0.03,"0,0,1,0",v
2009-09-30 23:42,1.811,0.042,"0,0,1,0",v
2009-09-30 23:48,1.809,0.037,"0,0,1,0",v
2009-09-30 23:54,1.87,0.035,"0,0,0,0",v
2009-10-01 00:00,1.788,0.033,"0,0,0,0",v
2009-10-01 00:06,1.854,0.036,"0,0,1,0",v
2009-10-01 00:12,1.838,0.034,"0,0,0,0",v
2009-10-01 00:18,1.781,0.034,"0,0,0,0",v
2009-10-01 00:24,1.831,0.036,"0,0,0,0",v
2009-10-01 00:30,1.761,0.033,"0,0,0,0",v
2009-10-01 00:36,1.847,0.037,"0,0,1,0",v
2009-10-01 00:42,1.826,0.042,"0,0,1,0",v
2009-10-01 00:48,1.755,0.036,"0,0,0,0",v
2009-10-01 00:54,1.773,0.033,"0,0,0,0",v
2009-10-01 01:00,1.756,0.033,"0,0,0,0",v
2009-10-01 01:06,1.743,0.03,"0,0,0,0",v
2009-10-01 01:12,1.789,0.03,"0,0,0,0",v
2009-10-01 01:18,1.722,0.047,"0,0,0,0",v
2009-10-01 01:24,1.66,0.038,"0,0,0,0",v
2009-10-01 01:30,1.816,0.034,"0,0,0,0",v
2009-10-01 01:36,1.615,0.033,"0,0,1,0",v
2009-10-01 01:42,1.69,0.047,"0,0,1,0",v
2009-10-01 01:48,1.766,0.047,"0,0,1,0",v
2009-10-01 01:54,1.725,0.0,"1,0,0,0",v
2009-10-01 02:00,1.684,0.0,"0,0,0,0",v
2009-10-01 02:06,1.623,0.03,"0,0,0,0",v
2009-10-01 02:12,1.647,0.034,"0,0,0,0",v
2009-10-01 02:18,1.623,0.027,"0,0,0,0",v
2009-10-01 02:24,1.585,0.034,"0,0,0,0",v
2009-10-01 02:30,1.586,0.034,"0,0,0,0",v
2009-10-01 02:36,1.54,0.029,"0,0,0,0",v
2009-10-01 02:42,1.582,0.034,"0,0,0,0",v
2009-10-01 02:48,1.588,0.04,"0,0,0,0",v
2009-10-01 02:54,1.464,0.028,"0,0,0,0",v
2009-10-01 03:00,1.562,0.027,"0,0,1,0",v
2009-10-01 03:06,1.472,0.03,"0,0,1,0",v
2009-10-01 03:12,1.489,0.028,"0,0,1,0",v
2009-10-01 03:18,1.482,0.033,"0,0,0,0",v
2009-10-01 03:24,1.475,0.026,"0,0,0,0",v
2009-10-01 03:30,1.466,0.037,"0,0,0,0",v
2009-10-01 03:36,1.404,0.033,"0,0,0,0",v
2009-10-01 03:42,1.443,0.028,"0,0,0,0",v
2009-10-01 03:48,1.432,0.032,"0,0,0,0",v
2009-10-01 03:54,1.384,0.028,"0,0,0,0",v
2009-10-01 04:00,1.446,0.037,"0,0,0,0",v
2009-10-01 04:06,1.348,0.034,"0,0,1,0",v
2009-10-01 04:12,1.352,0.037,"0,0,1,0",v
2009-10-01 04:18,1.449,0.033,"0,0,0,0",v
2009-10-01 04:24,1.307,0.028,"0,0,1,0",v
2009-10-01 04:30,1.364,0.03,"0,0,1,0",v
2009-10-01 04:36,1.327,0.037,"0,0,1,0",v
2009-10-01 04:42,1.347,0.037,"0,0,0,0",v
2009-10-01 04:48,1.391,0.028,"0,0,0,0",v
2009-10-01 04:54,1.307,0.035,"0,0,0,0",v
2009-10-01 05:00,1.312,0.029,"0,0,0,0",v
2009-10-01 05:06,1.288,0.032,"0,0,0,0",v
2009-10-01 05:12,1.344,0.027,"0,0,0,0",v
2009-10-01 05:18,1.337,0.032,"0,0,0,0",v
2009-10-01 05:24,1.299,0.032,"0,0,0,0",v
2009-10-01 05:30,1.316,0.037,"0,0,0,0",v
2009-10-01 05:36,1.249,0.028,"0,0,0,0",v
2009-10-01 05:42,1.34,0.027,"0,0,0,0",v
2009-10-01 05:48,1.348,0.029,"0,0,0,0",v
2009-10-01 05:54,1.282,0.026,"0,0,0,0",v
2009-10-01 06:00,1.324,0.03,"0,0,0,0",v
2009-10-01 06:06,1.286,0.026,"0,0,0,0",v
2009-10-01 06:12,1.317,0.03,"0,0,0,0",v
2009-10-01 06:18,1.342,0.025,"0,0,0,0",v
2009-10-01 06:24,1.352,0.028,"0,0,0,0",v
2009-10-01 06:30,1.307,0.032,"0,0,0,0",v
2009-10-01 06:36,1.309,0.027,"0,0,0,0",v
2009-10-01 06:42,1.355,0.027,"0,0,0,0",v
2009-10-01 06:48,1.368,0.03,"0,0,0,0",v
2009-10-01 06:54,1.377,0.03,"0,0,0,0",v
2009-10-01 07:00,1.365,0.027,"0,0,0,0",v
2009-10-01 07:06,1.299,0.032,"0,0,0,0",v
2009-10-01 07:12,1.42,0.026,"0,0,0,0",v
2009-10-01 07:18,1.387,0.034,"0,0,1,0",v
2009-10-01 07:24,1.395,0.025,"0,0,0,0",v
2009-10-01 07:30,1.401,0.032,"0,0,0,0",v
2009-10-01 07:36,1.406,0.027,"0,0,0,0",v
2009-10-01 07:42,1.398,0.028,"0,0,0,0",v
2009-10-01 07:48,1.447,0.029,"0,0,0,0",v
2009-10-01 07:54,1.454,0.028,"0,0,0,0",v
2009-10-01 08:00,1.422,0.034,"0,0,0,0",v
2009-10-01 08:06,1.458,0.032,"0,0,0,0",v
2009-10-01 08:12,1.49,0.032,"0,0,0,0",v
2009-10-01 08:18,1.442,0.034,"0,0,0,0",v
2009-10-01 08:24,1.502,0.03,"0,0,0,0",v
2009-10-01 08:30,1.519,0.029,"0,0,0,0",v
2009-10-01 08:36,1.486,0.03,"0,0,0,0",v
2009-10-01 08:42,1.521,0.028,"0,0,0,0",v
2009-10-01 08:48,1.516,0.029,"0,0,0,0",v
2009-10-01 08:54,1.543,0.03,"0,0,0,0",v
2009-10-01 09:00,1.54,0.031,"0,0,0,0",v
2009-10-01 09:06,1.563,0.035,"0,0,0,0",v
2009-10-01 09:12,1.539,0.032,"0,0,0,0",v
2009-10-01 09:18,1.528,0.041,"0,0,0,0",v
2009-10-01 09:24,1.616,0.03,"0,0,0,0",v
2009-10-01 09:30,1.594,0.032,"0,0,0,0",v
2009-10-01 09:36,1.592,0.032,"0,0,0,0",v
2009-10-01 09:42,1.609,0.034,"0,0,0,0",v
2009-10-01 09:48,1.614,0.031,"0,0,0,0",v
2009-10-01 09:54,1.653,0.034,"0,0,0,0",v
2009-10-01 10:00,1.606,0.036,"0,0,0,0",v
2009-10-01 10:06,1.675,0.031,"0,0,0,0",v
2009-10-01 10:12,1.651,0.038,"0,0,0,0",v
2009-10-01 10:18,1.634,0.036,"0,0,0,0",v
2009-10-01 10:24,1.668,0.039,"0,0,0,0",v
2009-10-01 10:30,1.706,0.031,"0,0,0,0",v
2009-10-01 10:36,1.62,0.029,"0,0,0,0",v
2009-10-01 10:42,1.716,0.037,"0,0,1,0",v
2009-10-01 10:48,1.681,0.035,"0,0,1,0",v
2009-10-01 10:54,1.648,0.033,"0,0,0,0",v
2009-10-01 11:00,1.711,0.037,"0,0,0,0",v
2009-10-01 11:06,1.672,0.028,"0,0,0,0",v
2009-10-01 11:12,1.703,0.04,"0,0,0,0",v
2009-10-01 11:18,1.688,0.031,"0,0,0,0",v
2009-10-01 11:24,1.698,0.032,"0,0,0,0",v
2009-10-01 11:30,1.648,0.033,"0,0,0,0",v
2009-10-01 11:36,1.712,0.036,"0,0,0,0",v
2009-10-01 11:42,1.708,0.033,"0,0,0,0",v
2009-10-01 11:48,1.673,0.037,"0,0,0,0",v
2009-10-01 11:54,1.666,0.032,"0,0,0,0",v
2009-10-01 12:00,1.695,0.035,"0,0,0,0",v
2009-10-01 12:06,1.67,0.037,"0,0,0,0",v
2009-10-01 12:12,1.66,0.033,"0,0,0,0",v
2009-10-01 12:18,1.658,0.035,"0,0,0,0",v
2009-10-01 12:24,1.689,0.034,"0,0,0,0",v
2009-10-01 12:30,1.613,0.032,"0,0,0,0",v
2009-10-01 12:36,1.667,0.035,"0,0,0,0",v
2009-10-01 12:42,1.64,0.031,"0,0,0,0",v
2009-10-01 12:48,1.654,0.032,"0,0,0,0",v
2009-10-01 12:54,1.622,0.038,"0,0,0,0",v
2009-10-01 13:00,1.62,0.034,"0,0,0,0",v
2009-10-01 13:06,1.624,0.04,"0,0,0,0",v
2009-10-01 13:12,1.57,0.035,"0,0,0,0",v
2009-10-01 13:18,1.619,0.038,"0,0,0,0",v
2009-10-01 13:24,1.584,0.032,"0,0,0,0",v
2009-10-01 13:30,1.599,0.032,"0,0,0,0",v
2009-10-01 13:36,1.544,0.035,"0,0,0,0",v
2009-10-01 13:42,1.527,0.039,"0,0,0,0",v
2009-10-01 13:48,1.577,0.036,"0,0,0,0",v
2009-10-01 13:54,1.51,0.042,"0,0,0,0",v
2009-10-01 14:00,1.57,0.037,"0,0,0,0",v
2009-10-01 14:06,1.499,0.035,"0,0,1,0",v
2009-10-01 14:12,1.464,0.038,"0,0,0,0",v
2009-10-01 14:18,1.539,0.038,"0,0,0,0",v
2009-10-01 14:24,1.483,0.034,"0,0,0,0",v
2009-10-01 14:30,1.468,0.041,"0,0,0,0",v
2009-10-01 14:36,1.483,0.032,"0,0,0,0",v
2009-10-01 14:42,1.466,0.037,"0,0,0,0",v
2009-10-01 14:48,1.4,0.036,"0,0,0,0",v
2009-10-01 14:54,1.478,0.038,"0,0,0,0",v
2009-10-01 15:00,1.446,0.035,"0,0,1,0",v
2009-10-01 15:06,1.366,0.029,"0,0,0,0",v
2009-10-01 15:12,1.437,0.039,"0,0,0,0",v
2009-10-01 15:18,1.389,0.031,"0,0,1,0",v
2009-10-01 15:24,1.376,0.033,"0,0,0,0",v
2009-10-01 15:30,1.389,0.032,"0,0,0,0",v
2009-10-01 15:36,1.374,0.035,"0,0,0,0",v
2009-10-01 15:42,1.31,0.039,"0,0,0,0",v
2009-10-01 15:48,1.35,0.038,"0,0,0,0",v
2009-10-01 15:54,1.361,0.038,"0,0,0,0",v
2009-10-01 16:00,1.275,0.032,"0,0,0,0",v
2009-10-01 16:06,1.328,0.028,"0,0,0,0",v
2009-10-01 16:12,1.315,0.035,"0,0,0,0",v
2009-10-01 16:18,1.28,0.039,"0,0,0,0",v
2009-10-01 16:24,1.291,0.033,"0,0,0,0",v
2009-10-01 16:30,1.296,0.032,"0,0,0,0",v
2009-10-01 16:36,1.262,0.038,"0,0,0,0",v
2009-10-01 16:42,1.297,0.027,"0,0,0,0",v
2009-10-01 16:48,1.291,0.028,"0,0,0,0",v
2009-10-01 16:54,1.256,0.041,"0,0,0,0",v
2009-10-01 17:00,1.258,0.041,"0,0,0,0",v
2009-10-01 17:06,1.27,0.036,"0,0,0,0",v
2009-10-01 17:12,1.285,0.039,"0,0,0,0",v
2009-10-01 17:18,1.249,0.038,"0,0,0,0",v
2009-10-01 17:24,1.305,0.034,"0,0,0,0",v
2009-10-01 17:30,1.254,0.035,"0,0,0,0",v
2009-10-01 17:36,1.26,0.035,"0,0,0,0",v
2009-10-01 17:42,1.317,0.036,"0,0,0,0",v
2009-10-01 17:48,1.272,0.032,"0,0,0,0",v
2009-10-01 17:54,1.301,0.03,"0,0,0,0",v
2009-10-01 18:00,1.287,0.038,"0,0,0,0",v
2009-10-01 18:06,1.292,0.035,"0,0,0,0",v
2009-10-01 18:12,1.299,0.036,"0,0,0,0",v
2009-10-01 18:18,1.353,0.038,"0,0,0,0",v
2009-10-01 18:24,1.289,0.033,"0,0,0,0",v
2009-10-01 18:30,1.311,0.029,"0,0,0,0",v
2009-10-01 18:36,1.354,0.039,"0,0,0,0",v
2009-10-01 18:42,1.32,0.037,"0,0,0,0",v
2009-10-01 18:48,1.368,0.039,"0,0,0,0",v
2009-10-01 18:54,1.367,0.038,"0,0,0,0",v
2009-10-01 19:00,1.329,0.033,"0,0,0,0",v
2009-10-01 19:06,1.378,0.039,"0,0,0,0",v
2009-10-01 19:12,1.416,0.034,"0,0,0,0",v
2009-10-01 19:18,1.386,0.036,"0,0,0,0",v
2009-10-01 19:24,1.45,0.038,"0,0,0,0",v
2009-10-01 19:30,1.383,0.038,"0,0,0,0",v
2009-10-01 19:36,1.447,0.035,"0,0,1,0",v
2009-10-01 19:42,1.437,0.035,"0,0,0,0",v
2009-10-01 19:48,1.512,0.033,"0,0,0,0",v
2009-10-01 19:54,1.461,0.03,"0,0,0,0",v
2009-10-01 20:00,1.478,0.037,"0,0,0,0",v
2009-10-01 20:06,1.511,0.031,"0,0,0,0",v
2009-10-01 20:12,1.523,0.04,"0,0,0,0",v
2009-10-01 20:18,1.529,0.032,"0,0,0,0",v
2009-10-01 20:24,1.536,0.038,"0,0,0,0",v
2009-10-01 20:30,1.603,0.032,"0,0,0,0",v
2009-10-01 20:36,1.527,0.04,"0,0,0,0",v
2009-10-01 20:42,1.621,0.048,"0,0,1,0",v
2009-10-01 20:48,1.583,0.034,"0,0,1,0",v
2009-10-01 20:54,1.612,0.037,"0,0,0,0",v
2009-10-01 21:00,1.62,0.042,"0,0,0,0",v
2009-10-01 21:06,1.669,0.042,"0,0,0,0",v
2009-10-01 21:12,1.659,0.032,"0,0,0,0",v
2009-10-01 21:18,1.672,0.038,"0,0,0,0",v
2009-10-01 21:24,1.675,0.037,"0,0,0,0",v
2009-10-01 21:30,1.707,0.041,"0,0,0,0",v
2009-10-01 21:36,1.71,0.043,"0,0,0,0",v
2009-10-01 21:42,1.7,0.047,"0,0,0,0",v
2009-10-01 21:48,1.717,0.035,"0,0,0,0",v
2009-10-01 21:54,1.751,0.037,"0,0,0,0",v
2009-10-01 22:00,1.724,0.035,"0,0,0,0",v
2009-10-01 22:06,1.762,0.038,"0,0,0,0",v
2009-10-01 22:12,1.763,0.043,"0,0,0,0",v
2009-10-01 22:18,1.748,0.036,"0,0,0,0",v
2009-10-01 22:24,1.8,0.037,"0,0,0,0",v
2009-10-01 22:30,1.813,0.039,"0,0,0,0",v
2009-10-01 22:36,1.799,0.04,"0,0,0,0",v
2009-10-01 22:42,1.793,0.031,"0,0,0,0",v
2009-10-01 22:48,1.844,0.038,"0,0,0,0",v
2009-10-01 22:54,1.816,0.036,"0,0,0,0",v
2009-10-01 23:00,1.84,0.046,"0,0,0,0",v
2009-10-01 23:06,1.836,0.041,"0,0,0,0",v
2009-10-01 23:12,1.83,0.035,"0,0,0,0",v
2009-10-01 23:18,1.864,0.033,"0,0,0,0",v
2009-10-01 23:24,1.827,0.036,"0,0,0,0",v
2009-10-01 23:30,1.825,0.036,"0,0,0,0",v
2009-10-01 23:36,1.823,0.041,"0,0,0,0",v
2009-10-01 23:42,1.828,0.037,"0,0,0,0",v
2009-10-01 23:48,1.857,0.039,"0,0,0,0",v
2009-10-01 23:54,1.83,0.043,"0,0,0,0",v
