t,v,s,f,q
2011-03-12 22:36,1.283,0.022,"0,0,1,0",v
2011-03-12 22:42,1.208,0.016,"0,0,1,0",v
2011-03-12 22:48,1.133,0.032,"0,0,0,0",v
2011-03-12 22:54,1.029,0.034,"0,0,0,0",v
2011-03-12 23:00,1.27,0.015,"0,0,1,0",v
2011-03-12 23:06,1.224,0.017,"0,0,1,0",v
2011-03-12 23:12,1.162,0.013,"0,0,1,0",v
2011-03-12 23:18,1.201,0.016,"0,0,0,0",v
2011-03-12 23:24,1.277,0.011,"0,0,0,0",v
2011-03-12 23:30,1.278,0.013,"0,0,0,0",v
2011-03-12 23:36,1.257,0.016,"0,0,0,0",v
2011-03-12 23:42,1.109,0.025,"0,0,0,0",v
2011-03-12 23:48,1.032,0.013,"0,0,0,0",v
2011-03-12 23:54,1.196,0.029,"0,0,0,0",v
