t,v,s,f,q
2011-03-12 22:36,0.919,0.037,"0,0,0,0",v
2011-03-12 22:42,0.98,0.026,"0,0,0,0",v
2011-03-12 22:48,0.929,0.03,"0,0,0,0",v
2011-03-12 22:54,0.889,0.026,"0,0,0,0",v
2011-03-12 23:00,0.921,0.023,"0,0,0,0",v
2011-03-12 23:06,0.871,0.029,"0,0,0,0",v
2011-03-12 23:12,1.006,0.025,"0,0,0,0",v
2011-03-12 23:18,0.841,0.022,"0,0,1,0",v
2011-03-12 23:24,0.97,0.024,"0,0,1,0",v
2011-03-12 23:30,0.878,0.024,"0,0,1,0",v
2011-03-12 23:36,0.903,0.021,"0,0,0,0",v
2011-03-12 23:42,0.871,0.023,"0,0,0,0",v
2011-03-12 23:48,0.816,0.023,"0,0,0,0",v
2011-03-12 23:54,0.856,0.021,"0,0,0,0",v
